creator_id,periodo,periodo_inicio,periodo_fim,gmv_bruto,gmv_liquido,reembolso,refund_pct,pedidos,aov,videos,lives,comissao,tier,status_reembolso,comissao_calculada,_fonte,items_vendidos,items_reembolsados,media_diaria,amostras,gmv_atribuido_ao_criador,itens_vendidos_atribuidos_ao_criador
CASAL.GAMER.RETR,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASALDASOFERTAS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASALFERMANU,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,28,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASALMR.SHOP,2026-04,2026-04-01,2026-04-30,110.8,110.8,0.0,0.0,1,110.8,0,66,7.99,Ferro,sem_dado,5.54,tiktok_seller_center,1,0,1,0,,
CASALRICCITSEMFILTRO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASALTAMIRESEDENIS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASALTIKTOKSHOP01,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASANTOSOFICIALL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CASA_057,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,9,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CATIANANITZ0,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CATIANEFETTBACK,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CAUSANDOCHARME_NB,2026-04,2026-04-01,2026-04-30,85.86,85.86,0.0,0.0,1,85.86,0,0,7.99,Ferro,sem_dado,4.29,tiktok_seller_center,1,0,1,0,,
CECILIAMANTTOVANI,2026-04,2026-04-01,2026-04-30,166.1,79.89999999999999,86.2,51.9,2,83.05,0,0,15.98,Ferro,sem_dado,3.99,tiktok_seller_center,2,1,1,0,,
CECYMONTEIROC,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CEICACREATOR,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CELITASHOP,2026-04,2026-04-01,2026-04-30,94.9,94.9,0.0,0.0,1,94.9,0,0,9.49,Ferro,sem_dado,4.75,tiktok_seller_center,1,0,1,0,,
CELLYCOSSTA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CELLYDEMELLO37,2026-04,2026-04-01,2026-04-30,66.14,66.14,0.0,0.0,1,66.14,1,1,5.78,Ferro,sem_dado,3.31,tiktok_seller_center,1,0,1,0,,
CHAY.MARTNS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CHAYENEOLIVEIRA16,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CHERRYAFILIADO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CHERRY_MIXXX,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CIBELEANACLETO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CIDAMODAS3,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CIDI.NHA3888,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,20,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CIELLECOSTAA,2026-04,2026-04-01,2026-04-30,80.7,80.7,0.0,0.0,1,80.7,0,0,6.33,Ferro,sem_dado,4.04,tiktok_seller_center,1,0,1,0,,
CILENEMONTEIRO12,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CINTHIA.DICAS1,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CINTHIADONADO5,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CINTIA.THIES,2026-04,2026-04-01,2026-04-30,453.38,373.48,79.9,17.62,6,75.56,0,0,46.4,Ferro,sem_dado,18.67,tiktok_seller_center,6,1,1,0,,
CITIANEUGC,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,5,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLAHMORAESA,2026-04,2026-04-01,2026-04-30,68.64,68.64,0.0,0.0,1,68.64,1,2,7.22,Ferro,sem_dado,3.43,tiktok_seller_center,1,0,1,0,,
CLARAMONDIN,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLARAVIBESHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLARA_LUZ_CL,2026-04,2026-04-01,2026-04-30,62.54,62.54,0.0,0.0,1,62.54,0,0,5.78,Ferro,sem_dado,3.13,tiktok_seller_center,1,0,1,0,,
CLAUDIAALBERTI25,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLAUDINHA_ML2,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLAUFAMILHA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLAU_1604,2026-04,2026-04-01,2026-04-30,242.5,162.6,79.9,32.95,2,121.25,0,0,23.97,Ferro,sem_dado,8.13,tiktok_seller_center,3,1,1,0,,
CLEIA.MAIA.S.LEITE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLEIDEALMEIDABR,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,7,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLEISEBACKESS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLEODAAILY,2026-04,2026-04-01,2026-04-30,100.5,100.5,0.0,0.0,1,100.5,0,0,9.49,Ferro,sem_dado,5.03,tiktok_seller_center,1,0,1,0,,
CLEONICEBURITIDOSSANTOS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLEYDELAURENTINODASILVA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLICIAMERCES25,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,28,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLICK.VRL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLICKOFERTASX,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLIQUEECOMPRE50,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLIQUEIQUERO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLIQUEPROMOCOES,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLOSETDAMARCIA_,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLOSETDATHATI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,4,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLOSETLIVIA1,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLUBEDAJAQUE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLUBEDAMENOPAUSA,2026-04,2026-04-01,2026-04-30,161.4,80.7,80.7,50.0,2,80.7,1,0,15.98,Ferro,sem_dado,4.04,tiktok_seller_center,2,1,1,0,,
CLUBEDOSACHADINHOSVIP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CLUBINHOFAVORITO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CL_VALIDACAO_E_INDICACAO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CODIGODAFENIX,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COISAS.FEMININA,2026-04,2026-04-01,2026-04-30,230.78,230.78,0.0,0.0,1,230.78,3,9,19.17,Ferro,sem_dado,11.54,tiktok_seller_center,3,0,1,0,,
COISASDALANE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COISINHASDAJOCY,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,10,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COISINHASQUEAMOO,2026-04,2026-04-01,2026-04-30,85.3,85.3,0.0,0.0,1,85.3,0,0,7.59,Ferro,sem_dado,4.26,tiktok_seller_center,1,0,1,0,,
COMPRACOMIGOOFERTAS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPRASNOTTKSHOPP,2026-04,2026-04-01,2026-04-30,79.99,79.99,0.0,0.0,1,79.99,0,0,6.4,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
COMPREAQUINOCARRINHO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPREIA,2026-04,2026-04-01,2026-04-30,1224.88,986.7800000000001,238.1,19.44,14,87.49,2,0,118.31,Ferro,sem_dado,49.34,tiktok_seller_center,15,3,1,0,,
COMPREJA014,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPRENAVANTAGEM,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPRINHAS.INDICO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPRINHASCOMAJUH,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COMPROU.TA.NA.ROTA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,27,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CONECTESHOPPING,2026-04,2026-04-01,2026-04-30,96.06,96.06,0.0,0.0,1,96.06,1,0,6.39,Ferro,sem_dado,4.8,tiktok_seller_center,1,0,1,0,,
CONEXAO_DIVIINA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CORTIVANESSA,2026-04,2026-04-01,2026-04-30,89.9,89.9,0.0,0.0,1,89.9,0,0,7.51,Ferro,sem_dado,4.5,tiktok_seller_center,1,0,1,0,,
COTIDIANO_ANIMAL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COUTURECODEBR,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,17,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
COZINHANDOCOMAMARA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CREATOR.FER,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CREATORSHOPALI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,6,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRESCERNOTIKTOKSHOPE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRIS.INDICASHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRIS.PIRES.MONT,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,13,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISALVES.SHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISGLOW6,2026-04,2026-04-01,2026-04-30,80.7,0.0,80.7,100.0,1,80.7,1,26,7.99,Ferro,sem_dado,0.0,tiktok_seller_center,1,1,1,0,,
CRISGUEDES.UGC,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISMATTOSOUSA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISPRATASHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,7,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISSHOP004,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISTIANEMORELLATO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISTIANERODRIGU781,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISTIANERODRIGUES190,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CRISTINA_MOREN,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CS300409,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,11,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CTS18K,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CUNHA.FLA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CURIOSIDADES.ATUAIS2026,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CVS96SHOP,2026-04,2026-04-01,2026-04-30,78.1,78.1,0.0,0.0,1,78.1,0,0,7.99,Ferro,sem_dado,3.9,tiktok_seller_center,1,0,1,0,,
CVVBBDFG,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CYBACOSTA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
CYSMAYTIKTOKSHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAAYINDICA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DADYDAMASCENO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAI70993,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,28,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAIANASANTOS731,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAIANESANTOS8420,2026-04,2026-04-01,2026-04-30,79.9,79.9,0.0,0.0,1,79.9,0,0,6.39,Ferro,sem_dado,4.0,tiktok_seller_center,1,0,1,0,,
DAIANESTOLBERG,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,5,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAIANE_COSTA8,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAIANIINDICA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAIANYSOUSALOBEU,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILLYTAIS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,11,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILY.BECA,2026-04,2026-04-01,2026-04-30,327.53,327.53,0.0,0.0,4,81.88,3,0,31.96,Ferro,sem_dado,16.38,tiktok_seller_center,4,0,1,0,,
DAILY.KSB,2026-04,2026-04-01,2026-04-30,174.76,89.89999999999999,84.86,48.56,2,87.38,0,3,13.19,Ferro,sem_dado,4.5,tiktok_seller_center,2,1,1,0,,
DAILYBYJHU_,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYCAH08,2026-04,2026-04-01,2026-04-30,85.69,85.69,0.0,0.0,1,85.69,2,5,8.0,Ferro,sem_dado,4.28,tiktok_seller_center,1,0,1,0,,
DAILYDADANISOARES,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYDAMARIAHSHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYDASAS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYGIGISSQ,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,6,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYLARAPOLLO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,4,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYLISS3,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYMARIBELLA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYNADSSA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYNAI__,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYPAM.WK,2026-04,2026-04-01,2026-04-30,139.52,139.52,0.0,0.0,2,69.76,2,0,15.21,Ferro,sem_dado,6.98,tiktok_seller_center,2,0,1,0,,
DAILYRHUSOUSA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAILYSECRETZZZ,2026-04,2026-04-01,2026-04-30,174.8,174.8,0.0,0.0,2,87.4,0,0,15.88,Ferro,sem_dado,8.74,tiktok_seller_center,2,0,1,0,,
DAILYYDAMAE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAISYMENDEES,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DAN1ELLYEUZ,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIACHADINHOS8,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIELABARTHH,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIELEISSA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIELLASANTOS950,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIELLE.SOARESSILVA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIELLEDORESTE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIELLYMOURAOFBI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,9,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIELLYNERISHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIFRANCA32,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIGIACOMASSI,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,8,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIJEANS,2026-04,2026-04-01,2026-04-30,10414.25,9846.91,567.34,5.45,135,77.14,17,58,990.78,Prata,sem_dado,886.22,tiktok_seller_center,141,8,1,0,,
DANIMENEZZES,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
DANIVIEIRA.CRUZ,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
