id,creator,data,content_type,gmv,comissao,pedidos,itens
gleysaaguiar|2026-04-15|VIDEO,gleysaaguiar,2026-04-15,VIDEO,239.7,15.98,3,3
bialuzzmodas|2026-04-15|VIDEO,bialuzzmodas,2026-04-15,VIDEO,239.7,7.99,3,3
adv.dayane|2026-04-15|LIVE,adv.dayane,2026-04-15,LIVE,231.99,23.2,3,3
jessicamesant|2026-04-15|VIDEO,jessicamesant,2026-04-15,VIDEO,174.8,9.49,2,2
lidikpf6|2026-04-15|VIDEO,lidikpf6,2026-04-15,VIDEO,159.8,15.98,2,2
psi.mirellarodrigues|2026-04-15|VIDEO,psi.mirellarodrigues,2026-04-15,VIDEO,159.8,0.0,2,2
arenatajardim|2026-04-15|VIDEO,arenatajardim,2026-04-15,VIDEO,159.8,7.99,2,2
brunasilvaindica|2026-04-15|LIVE,brunasilvaindica,2026-04-15,LIVE,159.8,15.98,2,2
carolxcreatorshop|2026-04-15|VIDEO,carolxcreatorshop,2026-04-15,VIDEO,159.8,15.98,1,2
laysedebossan|2026-04-15|VIDEO,laysedebossan,2026-04-15,VIDEO,144.38,11.56,1,2
nati_sus|2026-04-15|VIDEO,nati_sus,2026-04-15,VIDEO,94.9,9.49,1,1
carolinanogueirabarcelos|2026-04-15|SHOP,carolinanogueirabarcelos,2026-04-15,SHOP,94.9,7.59,1,1
gh5fzphbe9|2026-04-15|VIDEO,gh5fzphbe9,2026-04-15,VIDEO,94.9,0.0,1,1
lilimsxx|2026-04-15|VIDEO,lilimsxx,2026-04-15,VIDEO,94.9,9.49,1,1
fasampaioindica|2026-04-15|VIDEO,fasampaioindica,2026-04-15,VIDEO,94.9,9.49,1,1
laianeaparecida_|2026-04-15|SHOP,laianeaparecida_,2026-04-15,SHOP,94.9,7.59,1,1
thialle|2026-04-15|SHOP,thialle,2026-04-15,SHOP,79.9,6.39,1,1
matheuslimashop|2026-04-15|VIDEO,matheuslimashop,2026-04-15,VIDEO,79.9,0.0,1,1
eupriscilallopes|2026-04-15|VIDEO,eupriscilallopes,2026-04-15,VIDEO,79.9,7.99,1,1
tatirezendetiktokshop|2026-04-15|VIDEO,tatirezendetiktokshop,2026-04-15,VIDEO,79.9,0.0,1,1
lidi_giehl|2026-04-15|LINKSHARE,lidi_giehl,2026-04-15,LINKSHARE,79.9,7.99,1,1
clubedamenopausa|2026-04-15|SHOP,clubedamenopausa,2026-04-15,SHOP,79.9,7.99,1,1
gabbizie|2026-04-15|VIDEO,gabbizie,2026-04-15,VIDEO,79.9,7.99,1,1
compreia|2026-04-15|VIDEO,compreia,2026-04-15,VIDEO,79.9,7.99,1,1
psi.mirellarodrigues|2026-04-15|SHOP,psi.mirellarodrigues,2026-04-15,SHOP,79.9,7.99,1,1
achadinhos.danahh1|2026-04-15|LIVE,achadinhos.danahh1,2026-04-15,LIVE,79.9,7.99,1,1
hitalasantiago|2026-04-15|VIDEO,hitalasantiago,2026-04-15,VIDEO,79.9,0.0,1,1
dpaula57|2026-04-15|VIDEO,dpaula57,2026-04-15,VIDEO,79.9,7.99,1,1
lari.quaresma|2026-04-15|VIDEO,lari.quaresma,2026-04-15,VIDEO,79.9,0.0,1,1
michellerocha.n|2026-04-15|VIDEO,michellerocha.n,2026-04-15,VIDEO,79.9,7.99,1,1
cintia.thies|2026-04-15|VIDEO,cintia.thies,2026-04-15,VIDEO,72.19,7.22,1,1
diarioda_juu|2026-04-15|VIDEO,diarioda_juu,2026-04-15,VIDEO,72.19,7.22,1,1
sabrinajhemellyco|2026-04-15|VIDEO,sabrinajhemellyco,2026-04-15,VIDEO,72.19,7.22,1,1
kleobotelho|2026-04-15|LIVE,kleobotelho,2026-04-15,LIVE,69.99,7.0,1,1
maiconeandreia|2026-04-16|LIVE,maiconeandreia,2026-04-16,LIVE,25227.54,3027.74,341,358
tacianecreator|2026-04-16|VIDEO,tacianecreator,2026-04-16,VIDEO,4038.32,123.22,49,50
thainabeautyoficial|2026-04-16|VIDEO,thainabeautyoficial,2026-04-16,VIDEO,2963.59,121.35,35,37
psi.mirellarodrigues|2026-04-16|LIVE,psi.mirellarodrigues,2026-04-16,LIVE,2279.53,227.98,29,29
laianenovaisss|2026-04-16|VIDEO,laianenovaisss,2026-04-16,VIDEO,2038.85,100.02,26,26
ericamcabeluda|2026-04-16|VIDEO,ericamcabeluda,2026-04-16,VIDEO,1816.96,116.77,22,22
pattylazzarotto|2026-04-16|VIDEO,pattylazzarotto,2026-04-16,VIDEO,1740.38,23.21,19,20
alinecavanellas|2026-04-16|VIDEO,alinecavanellas,2026-04-16,VIDEO,1530.59,59.66,17,17
natmarquesvi|2026-04-16|VIDEO,natmarquesvi,2026-04-16,VIDEO,838.94,58.8,10,10
natmarquesvi|2026-04-16|LIVE,natmarquesvi,2026-04-16,LIVE,799.71,74.58,10,11
escuta.amiga|2026-04-16|VIDEO,escuta.amiga,2026-04-16,VIDEO,799.0,0.0,10,10
monicap.pereira|2026-04-16|VIDEO,monicap.pereira,2026-04-16,VIDEO,759.2,9.49,8,8
numarchi|2026-04-16|VIDEO,numarchi,2026-04-16,VIDEO,639.2,23.97,8,8
thami.brambilla|2026-04-16|VIDEO,thami.brambilla,2026-04-16,VIDEO,559.3,55.93,7,7
adv.dayane|2026-04-16|LIVE,adv.dayane,2026-04-16,LIVE,519.75,51.98,7,7
tacianecreator|2026-04-16|LIVE,tacianecreator,2026-04-16,LIVE,499.93,14.0,6,7
someoneduda|2026-04-16|VIDEO,someoneduda,2026-04-16,VIDEO,471.69,15.21,6,6
escuta.amiga|2026-04-16|LIVE,escuta.amiga,2026-04-16,LIVE,391.79,39.18,5,5
gab_caroline|2026-04-16|VIDEO,gab_caroline,2026-04-16,VIDEO,319.6,31.96,4,4
gleysaaguiar|2026-04-16|VIDEO,gleysaaguiar,2026-04-16,VIDEO,319.6,15.98,4,4
lidikpf6|2026-04-16|VIDEO,lidikpf6,2026-04-16,VIDEO,311.89,31.19,4,4
jessicamesant|2026-04-16|VIDEO,jessicamesant,2026-04-16,VIDEO,254.7,9.49,3,3
silsantiagotrc|2026-04-16|VIDEO,silsantiagotrc,2026-04-16,VIDEO,239.7,23.97,3,3
hitalasantiago|2026-04-16|VIDEO,hitalasantiago,2026-04-16,VIDEO,239.7,7.99,3,3
bialuzzmodas|2026-04-16|VIDEO,bialuzzmodas,2026-04-16,VIDEO,239.7,0.0,3,3
taniaribeiro_creator|2026-04-16|VIDEO,taniaribeiro_creator,2026-04-16,VIDEO,239.7,23.97,3,3
.familiapimentel|2026-04-16|VIDEO,.familiapimentel,2026-04-16,VIDEO,239.7,0.0,3,3
eu.lidiannemartins|2026-04-16|VIDEO,eu.lidiannemartins,2026-04-16,VIDEO,189.8,0.0,2,2
yasmin.aoliveira|2026-04-16|VIDEO,yasmin.aoliveira,2026-04-16,VIDEO,189.8,9.49,2,2
tacirecomenda|2026-04-16|VIDEO,tacirecomenda,2026-04-16,VIDEO,179.98,9.0,2,2
biscuit.da.edi|2026-04-16|LIVE,biscuit.da.edi,2026-04-16,LIVE,169.89,16.99,2,2
indicadosdaedi|2026-04-16|VIDEO,indicadosdaedi,2026-04-16,VIDEO,159.8,15.98,2,2
gabbizie|2026-04-16|VIDEO,gabbizie,2026-04-16,VIDEO,152.09,15.21,2,2
dpaula57|2026-04-16|VIDEO,dpaula57,2026-04-16,VIDEO,149.89,14.99,1,2
stee_mello|2026-04-16|LIVE,stee_mello,2026-04-16,LIVE,94.9,7.59,1,1
nati_sus|2026-04-16|VIDEO,nati_sus,2026-04-16,VIDEO,94.9,9.49,1,1
laisstefanydaily|2026-04-16|VIDEO,laisstefanydaily,2026-04-16,VIDEO,94.9,0.0,1,1
robertakguilherme|2026-04-16|VIDEO,robertakguilherme,2026-04-16,VIDEO,94.9,9.49,1,1
brenda.theblushlab|2026-04-16|LINKSHARE,brenda.theblushlab,2026-04-16,LINKSHARE,94.9,7.59,1,1
ana_abadie|2026-04-16|VIDEO,ana_abadie,2026-04-16,VIDEO,94.9,0.0,1,1
jhennythh|2026-04-16|VIDEO,jhennythh,2026-04-16,VIDEO,82.9,8.29,1,1
toqueda.pele|2026-04-16|SHOP,toqueda.pele,2026-04-16,SHOP,79.9,7.99,1,1
compreia|2026-04-16|VIDEO,compreia,2026-04-16,VIDEO,79.9,7.99,1,1
sougabrielaneves|2026-04-16|VIDEO,sougabrielaneves,2026-04-16,VIDEO,79.9,7.99,1,1
cintia.thies|2026-04-16|VIDEO,cintia.thies,2026-04-16,VIDEO,79.9,7.99,1,1
carolnarizinho|2026-04-16|VIDEO,carolnarizinho,2026-04-16,VIDEO,79.9,7.99,1,1
giseledebora.shop|2026-04-16|LINKSHARE,giseledebora.shop,2026-04-16,LINKSHARE,79.9,7.99,1,1
mariaaugustareiss|2026-04-16|VIDEO,mariaaugustareiss,2026-04-16,VIDEO,79.9,7.99,1,1
psi.mirellarodrigues|2026-04-16|VIDEO,psi.mirellarodrigues,2026-04-16,VIDEO,79.9,0.0,1,1
achadinhos.danahh1|2026-04-16|LIVE,achadinhos.danahh1,2026-04-16,LIVE,79.9,7.99,1,1
maritips_|2026-04-16|VIDEO,maritips_,2026-04-16,VIDEO,79.9,7.99,1,1
leleshop0|2026-04-16|VIDEO,leleshop0,2026-04-16,VIDEO,79.9,7.99,1,1
talitabrazsouza|2026-04-16|LIVE,talitabrazsouza,2026-04-16,LIVE,79.9,7.99,1,1
thalyytaguedes|2026-04-16|VIDEO,thalyytaguedes,2026-04-16,VIDEO,79.9,7.99,1,1
patriciadioniziomakeup|2026-04-16|LINKSHARE,patriciadioniziomakeup,2026-04-16,LINKSHARE,79.9,7.99,1,1
matheuslimashop|2026-04-16|VIDEO,matheuslimashop,2026-04-16,VIDEO,72.19,0.0,1,1
clara_luz_cl|2026-04-16|LINKSHARE,clara_luz_cl,2026-04-16,LINKSHARE,72.19,5.78,1,1
arenatajardim|2026-04-16|VIDEO,arenatajardim,2026-04-16,VIDEO,72.19,7.22,1,1
maiconeandreia|2026-04-17|LIVE,maiconeandreia,2026-04-17,LIVE,10258.36,1231.18,140,146
natmarquesvi|2026-04-17|LIVE,natmarquesvi,2026-04-17,LIVE,6218.76,618.16,85,88
psi.mirellarodrigues|2026-04-17|LIVE,psi.mirellarodrigues,2026-04-17,LIVE,6088.88,608.97,78,85
tacianecreator|2026-04-17|VIDEO,tacianecreator,2026-04-17,VIDEO,2391.26,71.86,27,29
thainabeautyoficial|2026-04-17|VIDEO,thainabeautyoficial,2026-04-17,VIDEO,1989.79,47.17,25,25
pattylazzarotto|2026-04-17|VIDEO,pattylazzarotto,2026-04-17,VIDEO,1715.19,91.62,20,21
alinecavanellas|2026-04-17|VIDEO,alinecavanellas,2026-04-17,VIDEO,1378.5,17.48,15,15
laianenovaisss|2026-04-17|VIDEO,laianenovaisss,2026-04-17,VIDEO,1190.79,55.16,15,15
ericamcabeluda|2026-04-17|VIDEO,ericamcabeluda,2026-04-17,VIDEO,1140.89,63.15,13,14
monicap.pereira|2026-04-17|VIDEO,monicap.pereira,2026-04-17,VIDEO,744.2,36.46,8,8
adv.dayane|2026-04-17|LIVE,adv.dayane,2026-04-17,LIVE,639.91,64.0,9,9
biscuit.da.edi|2026-04-17|LIVE,biscuit.da.edi,2026-04-17,LIVE,494.4,49.44,6,6
natmarquesvi|2026-04-17|VIDEO,natmarquesvi,2026-04-17,VIDEO,494.4,51.34,6,6
escuta.amiga|2026-04-17|VIDEO,escuta.amiga,2026-04-17,VIDEO,479.4,15.98,6,6
talitabrazsouza|2026-04-17|LIVE,talitabrazsouza,2026-04-17,LIVE,479.4,47.94,5,6
numarchi|2026-04-17|VIDEO,numarchi,2026-04-17,VIDEO,471.69,7.22,6,6
someoneduda|2026-04-17|VIDEO,someoneduda,2026-04-17,VIDEO,471.69,39.18,6,6
nati_sus|2026-04-17|VIDEO,nati_sus,2026-04-17,VIDEO,349.6,25.37,4,4
tacianecreator|2026-04-17|LIVE,tacianecreator,2026-04-17,LIVE,339.69,27.48,3,4
danijeans|2026-04-17|LIVE,danijeans,2026-04-17,LIVE,311.89,31.19,4,4
francruz.26|2026-04-17|VIDEO,francruz.26,2026-04-17,VIDEO,231.99,15.98,3,3
jd_top_shop|2026-04-17|LIVE,jd_top_shop,2026-04-17,LIVE,231.99,23.2,3,3
hitalasantiago|2026-04-17|VIDEO,hitalasantiago,2026-04-17,VIDEO,224.28,7.22,3,3
thami.brambilla|2026-04-17|VIDEO,thami.brambilla,2026-04-17,VIDEO,189.8,18.98,2,2
stee_mello|2026-04-17|LIVE,stee_mello,2026-04-17,LIVE,184.8,14.78,2,2
tacirecomenda|2026-04-17|VIDEO,tacirecomenda,2026-04-17,VIDEO,179.98,9.0,2,2
vanessarrferreiraa|2026-04-17|VIDEO,vanessarrferreiraa,2026-04-17,VIDEO,179.98,0.0,2,2
psi.mirellarodrigues|2026-04-17|VIDEO,psi.mirellarodrigues,2026-04-17,VIDEO,159.8,0.0,2,2
.familiapimentel|2026-04-17|VIDEO,.familiapimentel,2026-04-17,VIDEO,159.8,0.0,2,2
taniaribeiro_creator|2026-04-17|VIDEO,taniaribeiro_creator,2026-04-17,VIDEO,159.8,15.98,2,2
gleysaaguiar|2026-04-17|VIDEO,gleysaaguiar,2026-04-17,VIDEO,159.8,0.0,2,2
angelramoss.oficial|2026-04-17|LIVE,angelramoss.oficial,2026-04-17,LIVE,149.89,11.99,2,2
eu.lidiannemartins|2026-04-17|VIDEO,eu.lidiannemartins,2026-04-17,VIDEO,94.9,0.0,1,1
robertakguilherme|2026-04-17|VIDEO,robertakguilherme,2026-04-17,VIDEO,94.9,0.0,1,1
anac.coutinho|2026-04-17|VIDEO,anac.coutinho,2026-04-17,VIDEO,94.9,7.59,1,1
jesialvescreator|2026-04-17|VIDEO,jesialvescreator,2026-04-17,VIDEO,94.9,9.49,1,1
ana.frana229|2026-04-17|SHOP,ana.frana229,2026-04-17,SHOP,94.9,7.59,1,1
ml5lhbazc2|2026-04-17|VIDEO,ml5lhbazc2,2026-04-17,VIDEO,94.9,0.0,1,1
leticiatsec|2026-04-17|VIDEO,leticiatsec,2026-04-17,VIDEO,94.9,9.49,1,1
mariadalmas_|2026-04-17|VIDEO,mariadalmas_,2026-04-17,VIDEO,94.9,7.59,1,1
nanacasagrandi|2026-04-17|VIDEO,nanacasagrandi,2026-04-17,VIDEO,82.9,8.29,1,1
danijeans|2026-04-17|VIDEO,danijeans,2026-04-17,VIDEO,79.99,0.0,1,1
silsantiagotrc|2026-04-17|VIDEO,silsantiagotrc,2026-04-17,VIDEO,79.9,7.99,1,1
achadinhosdacrisfusinato|2026-04-17|VIDEO,achadinhosdacrisfusinato,2026-04-17,VIDEO,79.9,7.99,1,1
maritips_|2026-04-17|VIDEO,maritips_,2026-04-17,VIDEO,79.9,7.99,1,1
escuta.amiga|2026-04-17|LIVE,escuta.amiga,2026-04-17,LIVE,79.9,7.99,1,1
greiceindica|2026-04-17|VIDEO,greiceindica,2026-04-17,VIDEO,79.9,7.99,1,1
jane.creator.shop|2026-04-17|LINKSHARE,jane.creator.shop,2026-04-17,LINKSHARE,79.9,6.39,1,1
jessicamesant|2026-04-17|VIDEO,jessicamesant,2026-04-17,VIDEO,79.9,0.0,1,1
arenatajardim|2026-04-17|VIDEO,arenatajardim,2026-04-17,VIDEO,79.9,7.99,1,1
barbaramirandashop|2026-04-17|VIDEO,barbaramirandashop,2026-04-17,VIDEO,79.9,7.99,1,1
bialuzzmodas|2026-04-17|VIDEO,bialuzzmodas,2026-04-17,VIDEO,79.9,7.99,1,1
jd_top_shop|2026-04-17|VIDEO,jd_top_shop,2026-04-17,VIDEO,79.9,7.99,1,1
katiuselorraine|2026-04-17|SHOP,katiuselorraine,2026-04-17,SHOP,79.9,7.99,1,1
samahanascimento|2026-04-17|SHOP,samahanascimento,2026-04-17,SHOP,79.9,6.39,1,1
keith.nobrega|2026-04-17|LINKSHARE,keith.nobrega,2026-04-17,LINKSHARE,79.9,7.99,1,1
loucasporbelezas|2026-04-17|VIDEO,loucasporbelezas,2026-04-17,VIDEO,79.9,6.39,1,1
purpurinandoshop|2026-04-17|VIDEO,purpurinandoshop,2026-04-17,VIDEO,72.19,7.22,1,1
rafaelamonteis|2026-04-17|SHOP,rafaelamonteis,2026-04-17,SHOP,72.19,5.78,1,1
dpaula57|2026-04-17|LIVE,dpaula57,2026-04-17,LIVE,69.99,7.0,1,1
natmarquesvi|2026-04-18|LIVE,natmarquesvi,2026-04-18,LIVE,15457.19,1564.53,205,218
psi.mirellarodrigues|2026-04-18|LIVE,psi.mirellarodrigues,2026-04-18,LIVE,3324.21,332.46,41,43
maiconeandreia|2026-04-18|LIVE,maiconeandreia,2026-04-18,LIVE,2659.62,319.2,37,38
adv.dayane|2026-04-18|LIVE,adv.dayane,2026-04-18,LIVE,2204.35,221.36,27,29
tacianecreator|2026-04-18|VIDEO,tacianecreator,2026-04-18,VIDEO,2164.59,95.9,27,27
talitabrazsouza|2026-04-18|LIVE,talitabrazsouza,2026-04-18,LIVE,1430.49,143.05,18,18
ericamcabeluda|2026-04-18|VIDEO,ericamcabeluda,2026-04-18,VIDEO,1108.27,68.98,14,14
thainabeautyoficial|2026-04-18|VIDEO,thainabeautyoficial,2026-04-18,VIDEO,1103.18,70.37,13,14
laianenovaisss|2026-04-18|VIDEO,laianenovaisss,2026-04-18,VIDEO,958.38,55.89,12,12
pattylazzarotto|2026-04-18|VIDEO,pattylazzarotto,2026-04-18,VIDEO,813.58,39.91,10,10
numarchi|2026-04-18|VIDEO,numarchi,2026-04-18,VIDEO,791.38,71.15,10,10
biscuit.da.edi|2026-04-18|LIVE,biscuit.da.edi,2026-04-18,LIVE,749.1,74.91,9,9
monicap.pereira|2026-04-18|VIDEO,monicap.pereira,2026-04-18,VIDEO,649.3,26.97,7,7
natmarquesvi|2026-04-18|VIDEO,natmarquesvi,2026-04-18,VIDEO,499.58,40.96,6,6
.familiapimentel|2026-04-18|VIDEO,.familiapimentel,2026-04-18,VIDEO,471.69,7.22,6,6
alinecavanellas|2026-04-18|VIDEO,alinecavanellas,2026-04-18,VIDEO,429.5,33.46,5,5
escuta.amiga|2026-04-18|LIVE,escuta.amiga,2026-04-18,LIVE,399.5,39.95,5,5
jd_top_shop|2026-04-18|LIVE,jd_top_shop,2026-04-18,LIVE,391.79,39.18,5,5
nati_sus|2026-04-18|VIDEO,nati_sus,2026-04-18,VIDEO,364.6,26.57,4,4
silsantiagotrc|2026-04-18|VIDEO,silsantiagotrc,2026-04-18,VIDEO,239.7,15.98,3,3
thami.brambilla|2026-04-18|VIDEO,thami.brambilla,2026-04-18,VIDEO,239.7,15.98,3,3
escuta.amiga|2026-04-18|VIDEO,escuta.amiga,2026-04-18,VIDEO,239.7,0.0,2,3
someoneduda|2026-04-18|VIDEO,someoneduda,2026-04-18,VIDEO,239.7,7.99,3,3
leticiatsec|2026-04-18|VIDEO,leticiatsec,2026-04-18,VIDEO,174.8,17.48,2,2
gleysaaguiar|2026-04-18|VIDEO,gleysaaguiar,2026-04-18,VIDEO,159.8,7.99,2,2
arenatajardim|2026-04-18|VIDEO,arenatajardim,2026-04-18,VIDEO,159.8,15.98,2,2
gab_caroline|2026-04-18|VIDEO,gab_caroline,2026-04-18,VIDEO,159.8,15.98,1,2
mouratayneves|2026-04-18|LINKSHARE,mouratayneves,2026-04-18,LINKSHARE,155.09,12.41,1,2
hitalasantiago|2026-04-18|VIDEO,hitalasantiago,2026-04-18,VIDEO,152.09,15.21,2,2
talissaaloreto|2026-04-18|VIDEO,talissaaloreto,2026-04-18,VIDEO,94.9,9.49,1,1
adv.dayane|2026-04-18|VIDEO,adv.dayane,2026-04-18,VIDEO,94.9,0.0,1,1
vanessarrferreiraa|2026-04-18|VIDEO,vanessarrferreiraa,2026-04-18,VIDEO,89.99,0.0,1,1
ofertasdagih8|2026-04-18|SHOP,ofertasdagih8,2026-04-18,SHOP,89.99,7.2,1,1
laizaborgesferrari|2026-04-18|LIVE,laizaborgesferrari,2026-04-18,LIVE,79.9,7.99,1,1
bialuzzmodas|2026-04-18|VIDEO,bialuzzmodas,2026-04-18,VIDEO,79.9,7.99,1,1
lucianalacerdasantos|2026-04-18|SHOP,lucianalacerdasantos,2026-04-18,SHOP,79.9,6.39,1,1
kleobotelho|2026-04-18|LIVE,kleobotelho,2026-04-18,LIVE,79.9,7.99,1,1
biafigueiredofav|2026-04-18|SHOP,biafigueiredofav,2026-04-18,SHOP,79.9,7.99,1,1
palomacarvalholima|2026-04-18|SHOP,palomacarvalholima,2026-04-18,SHOP,79.9,6.39,1,1
yaponts|2026-04-18|VIDEO,yaponts,2026-04-18,VIDEO,79.9,7.99,1,1
thalyytaguedes|2026-04-18|VIDEO,thalyytaguedes,2026-04-18,VIDEO,79.9,7.99,1,1
mariaeduardakguilherme|2026-04-18|VIDEO,mariaeduardakguilherme,2026-04-18,VIDEO,79.9,7.99,1,1
matheuslimashop|2026-04-18|VIDEO,matheuslimashop,2026-04-18,VIDEO,79.9,0.0,1,1
janakarolinee|2026-04-18|VIDEO,janakarolinee,2026-04-18,VIDEO,79.9,7.99,1,1
elianemaria_lili|2026-04-18|SHOP,elianemaria_lili,2026-04-18,SHOP,79.9,6.39,1,1
lari.quaresma|2026-04-18|VIDEO,lari.quaresma,2026-04-18,VIDEO,79.9,7.99,1,1
fggutyy2|2026-04-18|VIDEO,fggutyy2,2026-04-18,VIDEO,79.9,0.0,1,1
larissapachecoindica|2026-04-18|VIDEO,larissapachecoindica,2026-04-18,VIDEO,79.9,7.99,1,1
tuu.shop|2026-04-18|SHOP,tuu.shop,2026-04-18,SHOP,79.9,7.99,1,1
danijeans|2026-04-18|VIDEO,danijeans,2026-04-18,VIDEO,79.9,7.99,1,1
leticiasteinoficial|2026-04-18|VIDEO,leticiasteinoficial,2026-04-18,VIDEO,72.19,7.22,1,1
psi.mirellarodrigues|2026-04-18|VIDEO,psi.mirellarodrigues,2026-04-18,VIDEO,72.19,7.22,1,1
gabbizie|2026-04-18|VIDEO,gabbizie,2026-04-18,VIDEO,72.19,7.22,1,1
natmarquesvi|2026-04-19|LIVE,natmarquesvi,2026-04-19,LIVE,12295.57,1268.58,160,171
adv.dayane|2026-04-19|LIVE,adv.dayane,2026-04-19,LIVE,1409.81,141.0,19,19
psi.mirellarodrigues|2026-04-19|LIVE,psi.mirellarodrigues,2026-04-19,LIVE,1139.76,113.99,15,15
ericamcabeluda|2026-04-19|VIDEO,ericamcabeluda,2026-04-19,VIDEO,1095.47,93.57,14,14
biscuit.da.edi|2026-04-19|LIVE,biscuit.da.edi,2026-04-19,LIVE,878.9,87.89,11,11
alinecavanellas|2026-04-19|VIDEO,alinecavanellas,2026-04-19,VIDEO,626.59,53.17,7,7
laianenovaisss|2026-04-19|VIDEO,laianenovaisss,2026-04-19,VIDEO,551.59,39.95,7,7
numarchi|2026-04-19|VIDEO,numarchi,2026-04-19,VIDEO,494.67,49.47,6,6
tacianecreator|2026-04-19|VIDEO,tacianecreator,2026-04-19,VIDEO,471.69,56.61,6,6
pattylazzarotto|2026-04-19|VIDEO,pattylazzarotto,2026-04-19,VIDEO,311.89,31.19,4,4
maiconeandreia|2026-04-19|LIVE,maiconeandreia,2026-04-19,LIVE,289.87,34.79,4,4
thainabeautyoficial|2026-04-19|VIDEO,thainabeautyoficial,2026-04-19,VIDEO,249.79,24.98,3,3
dpaula57|2026-04-19|LIVE,dpaula57,2026-04-19,LIVE,209.97,21.0,3,3
flaviadogakiuti|2026-04-19|LIVE,flaviadogakiuti,2026-04-19,LIVE,179.98,18.0,2,2
jessicamesant|2026-04-19|VIDEO,jessicamesant,2026-04-19,VIDEO,174.8,17.48,2,2
mo.joanaa|2026-04-19|VIDEO,mo.joanaa,2026-04-19,VIDEO,159.8,15.98,2,2
casalmr.shop|2026-04-19|LIVE,casalmr.shop,2026-04-19,LIVE,159.8,15.98,2,2
thami.brambilla|2026-04-19|VIDEO,thami.brambilla,2026-04-19,VIDEO,152.09,15.21,2,2
palomaindicaoficial|2026-04-19|LINKSHARE,palomaindicaoficial,2026-04-19,LINKSHARE,94.9,9.49,1,1
danijeans|2026-04-19|VIDEO,danijeans,2026-04-19,VIDEO,94.9,9.49,1,1
vanessarrferreiraa|2026-04-19|VIDEO,vanessarrferreiraa,2026-04-19,VIDEO,89.99,9.0,1,1
taniaribeiro_creator|2026-04-19|VIDEO,taniaribeiro_creator,2026-04-19,VIDEO,79.9,7.99,1,1
monicaestephanio|2026-04-19|VIDEO,monicaestephanio,2026-04-19,VIDEO,79.9,7.99,1,1
gab_caroline|2026-04-19|VIDEO,gab_caroline,2026-04-19,VIDEO,79.9,7.99,1,1
edja.shop|2026-04-19|LIVE,edja.shop,2026-04-19,LIVE,79.9,7.99,1,1
arenatajardim|2026-04-19|VIDEO,arenatajardim,2026-04-19,VIDEO,79.9,7.99,1,1
revendeshop|2026-04-19|VIDEO,revendeshop,2026-04-19,VIDEO,79.9,7.99,1,1
vanessarrferreiraa|2026-04-19|LINKSHARE,vanessarrferreiraa,2026-04-19,LINKSHARE,79.9,7.99,1,1
stte.__|2026-04-19|LIVE,stte.__,2026-04-19,LIVE,79.9,7.99,1,1
maelycustodio|2026-04-19|VIDEO,maelycustodio,2026-04-19,VIDEO,79.9,7.99,1,1
carololiiveiira2|2026-04-19|SHOP,carololiiveiira2,2026-04-19,SHOP,79.9,7.99,1,1
bialuzzmodas|2026-04-19|VIDEO,bialuzzmodas,2026-04-19,VIDEO,79.9,7.99,1,1
gabbizie|2026-04-19|VIDEO,gabbizie,2026-04-19,VIDEO,79.9,7.99,1,1
dailypam.wk|2026-04-19|VIDEO,dailypam.wk,2026-04-19,VIDEO,79.9,7.99,1,1
natmarquesvi|2026-04-19|VIDEO,natmarquesvi,2026-04-19,VIDEO,79.9,7.99,1,1
cintia.thies|2026-04-19|VIDEO,cintia.thies,2026-04-19,VIDEO,79.9,7.99,1,1
luasena20|2026-04-19|LIVE,luasena20,2026-04-19,LIVE,79.9,7.99,1,1
escuta.amiga|2026-04-19|LIVE,escuta.amiga,2026-04-19,LIVE,72.19,7.22,1,1
mariaaugustareiss|2026-04-19|VIDEO,mariaaugustareiss,2026-04-19,VIDEO,72.19,7.22,1,1
brunasilvaindica|2026-04-19|LIVE,brunasilvaindica,2026-04-19,LIVE,72.19,7.22,1,1
lidikpf6|2026-04-19|VIDEO,lidikpf6,2026-04-19,VIDEO,72.19,7.22,1,1
gabi.valiati|2026-04-19|VIDEO,gabi.valiati,2026-04-19,VIDEO,72.19,7.22,1,1
_mareiis|2026-04-19|LIVE,_mareiis,2026-04-19,LIVE,69.99,7.0,1,1
s91industria3|2026-04-19|LINKSHARE,s91industria3,2026-04-19,LINKSHARE,64.9,5.19,1,1
danijeans|2026-04-20|LIVE,danijeans,2026-04-20,LIVE,5199.17,519.99,70,74
jackmundomabu|2026-04-20|LIVE,jackmundomabu,2026-04-20,LIVE,4769.32,475.4,60,68
maiconeandreia|2026-04-20|LIVE,maiconeandreia,2026-04-20,LIVE,3289.53,394.8,45,47
tacianecreator|2026-04-20|VIDEO,tacianecreator,2026-04-20,VIDEO,2649.08,115.08,33,33
natmarquesvi|2026-04-20|LIVE,natmarquesvi,2026-04-20,LIVE,1949.28,196.55,26,27
alinecavanellas|2026-04-20|VIDEO,alinecavanellas,2026-04-20,VIDEO,1910.19,51.67,20,21
psi.mirellarodrigues|2026-04-20|LIVE,psi.mirellarodrigues,2026-04-20,LIVE,1659.24,164.14,22,22
thainabeautyoficial|2026-04-20|VIDEO,thainabeautyoficial,2026-04-20,VIDEO,1582.16,70.33,19,20
laianenovaisss|2026-04-20|VIDEO,laianenovaisss,2026-04-20,VIDEO,1453.2,31.96,18,18
